Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX,AMZN,GOOGL,META,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,176.57249450683594,85.4609146118164,301.348876953125,222.88548278808594,552.8400268554688,177.6125030517578,85.89434350737906,302.44469713142587,224.0497087224826,556.5,174.33450317382812,82.61452246781315,291.93482549599383,218.7481856567638,537.3699951171875,177.35000610351562,83.00366085589854,297.7426572402647,219.34472316879302,553.780029296875,78630000,49522000,24341400,34080800,5886900
2020-09-03,168.39999389648438,81.08782196044922,290.0121765136719,209.07839965820312,525.75,174.42050170898438,84.59554953635386,296.46752867600287,220.63399282952477,554.0,165.14999389648438,80.00300449445753,282.55068844562334,206.8269377039403,521.3200073242188,174.25,84.57166166881079,294.86363950912147,220.59551270000665,545.0,163222000,63726000,32294100,58400300,9071100
2020-09-04,164.7310028076172,78.68431854248047,281.6540832519531,206.14381408691406,516.0499877929688,169.0749969482422,81.36051923220332,287.90021185176056,210.09831211126607,527.3599853515625,155.55650329589844,76.53260313427657,270.1081925909156,197.4266031074665,485.9800109863281,165.89999389648438,80.06720294777561,286.15687146857516,206.96166006206397,520.1799926757812,175636000,55850000,30333700,59664100,8270100
2020-09-08,157.49200439453125,75.8175277709961,270.1281433105469,194.99232482910156,507.0199890136719,162.54249572753906,77.40742274788263,278.23715190381387,202.08347481385906,522.0,156.5,75.46421355774739,268.39477435848016,194.5497225545871,495.0,157.1999969482422,75.88719439983616,270.24768180359314,198.68703419320943,498.3999938964844,121884000,54032000,24864000,52924300,5572700
2020-09-09,163.4304962158203,76.993408203125,272.67840576171875,203.29580688476562,500.19000244140625,165.15899658203125,77.56516810215537,277.4203021102223,206.71149507532343,520.0,159.25,75.89565197626554,270.31742926261126,198.87947369928466,492.57000732421875,160.14950561523438,77.0765070123546,274.7205926706943,199.74543088248743,519.2100219726562,103774000,39242000,22918800,45679000,6848100
2020-09-10,158.7554931640625,75.93943786621094,267.0697937011719,197.5997772216797,480.6700134277344,167.4945068359375,78.3086118402786,278.0976746841808,206.61527124163763,506.2900085449219,158.52749633789062,75.63837933767624,266.01382990854836,196.38745487775964,478.8399963378906,165.36099243164062,77.14020193703107,274.4615706509814,205.32595927166227,503.3500061035156,106614000,33024000,24814700,35461500,6240200
2020-09-11,155.81100463867188,75.42738342285156,265.5954284667969,196.3104705810547,482.0299987792969,160.86700439453125,76.56892127073058,270.35726785369485,200.7364342543364,493.7300109863281,154.19900512695312,74.29579252540272,261.64056507896566,193.62603741830603,476.80999755859375,160.4344940185547,76.04393489459162,269.0323120071259,199.3605310428003,486.489990234375,101880000,30706000,18913900,33620100,5035200
2020-09-14,155.14849853515625,75.08252716064453,265.1371765136719,197.6383056640625,476.260009765625,159.3695068359375,77.47956754747086,275.58727813878943,201.28490436030523,488.989990234375,154.8000030517578,74.89741517443528,264.6889072017783,196.31051333659707,471.29998779296875,158.64700317382812,76.21809682607592,269.9189286506541,196.5125744357004,480.6199951171875,90592000,42660000,24093800,30375800,7359100
2020-09-15,157.80650329589844,76.3907699584961,271.38336181640625,200.88075256347656,495.989990234375,158.75100708007812,77.18049705528287,273.4753462747922,201.84291730022335,497.4700012207031,155.4459991455078,75.74287422183161,268.2752089495807,199.1007419279075,481.6300048828125,156.80799865722656,76.03099408691223,269.64002116678586,200.53437267098897,484.0,80430000,23042000,18478500,21823900,5337000
2020-09-16,153.90499877929688,75.24475860595703,262.5171813964844,197.29190063476562,483.8599853515625,159.36199951171875,77.34869819515173,271.40325031228923,202.68001485495665,504.6600036621094,153.70750427246094,75.21987604229885,260.793784252203,196.8974095322985,483.30999755859375,158.99949645996094,76.75702925240749,266.2728543716457,202.65115108467566,499.989990234375,90244000,22128000,29183400,26328100,4394900
2020-09-17,150.43649291992188,73.99821472167969,253.85032653808594,195.2328338623047,470.20001220703125,151.47149658203125,74.5764514754621,260.50489946516996,196.59910591197715,478.3999938964844,148.62750244140625,72.77506627110589,249.23794047108663,192.3944510635466,463.2699890136719,150.46249389648438,73.93700680508756,257.2971514947034,192.48104235902986,475.1600036621094,128982000,40008000,31281400,34011300,5379300
2020-09-18,147.74549865722656,72.20927429199219,251.56903076171875,192.80821228027344,469.9599914550781,151.88999938964844,74.40428561995024,258.2136623749683,195.9448643827786,479.3999938964844,145.27699279785156,71.24041080982535,249.0984723152529,188.824850417951,458.6000061035156,151.58700561523438,74.06092595393991,257.4166884235615,195.12703307520093,472.510009765625,177852000,63056000,28130800,55225300,6717700
2020-09-21,148.02349853515625,71.16676330566406,247.2056884765625,194.87686157226562,487.3500061035156,148.10000610351562,71.66039786094642,248.99884182983368,195.0404425158831,487.7799987792969,143.5500030517578,69.80029514123461,243.200997055101,188.94993727507398,466.32000732421875,145.3249969482422,71.2404087126211,246.59800915130737,189.7292884517917,467.69000244140625,122358000,56908000,24709400,39839700,5457500
2020-09-22,156.44949340820312,72.64369201660156,253.78057861328125,199.57220458984375,491.1700134277344,156.69949340820312,72.85020894355684,254.34841684116756,200.226484234231,491.82000732421875,150.00999450683594,71.13490659228187,247.27542898205854,194.43424850526944,479.260009765625,151.69200134277344,72.17095367719028,252.34605593306685,197.30149526191477,489.010009765625,138976000,33950000,30293100,33517100,3482300
2020-09-23,149.9929962158203,70.13419342041016,248.07237243652344,193.0006103515625,470.6099853515625,156.35000610351562,72.30830088742725,257.00822361360264,200.22647652123064,491.0400085449219,149.61900329589844,69.80029475994638,247.2056728368529,192.4618004778043,469.0,156.02149963378906,72.25903690168364,254.288616733622,200.03403183934446,491.0400085449219,113054000,37726000,19641300,30803800,3726400
2020-09-24,150.989501953125,70.80448913574219,248.58042907714844,195.50225830078125,473.0799865722656,153.46499633789062,71.55738984301792,251.28012304192455,197.79221510852776,477.0,148.25,69.77391661874877,244.68530467216644,191.6632156551125,467.82000732421875,148.88949584960938,69.80029502305186,245.5619607553214,192.28863155277108,470.5299987792969,110588000,34552000,20006800,31202500,3727200
2020-09-25,154.75650024414062,71.61063385009766,253.85032653808594,199.9571075439453,482.8800048828125,155.07699584960938,71.95299118680184,254.77678026086886,201.13093516203398,484.8699951171875,149.9499969482422,70.04909927309517,245.6715618206697,194.87686359418942,468.0299987792969,152.7429962158203,70.91346650564168,248.45093818974246,195.84865949548796,474.3900146484375,92304000,30326000,18351300,29437300,3769400
2020-09-28,158.70249938964844,72.58596801757812,255.8426971435547,201.5157928466797,490.6499938964844,158.7519989013672,73.29905809078035,258.61211683620814,204.52737329082336,492.0,155.85850524902344,71.96991766342995,253.85030800059693,200.1880007589669,477.8800048828125,157.4425048828125,73.2493005572153,258.4128657613341,202.9013124718636,489.1099853515625,84484000,30784000,18826300,32004900,4773500
2020-09-29,157.24400329589844,72.95222473144531,260.7937927246094,199.41827392578125,493.4800109863281,159.41299438476562,73.24979803297072,262.3279105188514,202.12196938367782,496.2900085449219,156.6269989013672,72.35407885679199,255.92238654019008,198.98530269607602,486.5299987792969,158.76950073242188,72.84722744607932,256.8289272739403,201.42920954356148,489.5,69916000,31816000,20200200,24221900,3541500
2020-09-30,157.43649291992188,72.93132019042969,260.90338134765625,202.37210083007812,500.0299987792969,160.6439971923828,73.95641806188155,265.0674678254544,203.95966669458358,504.6300048828125,156.69949340820312,72.4416644288499,259.11024307917785,198.72548843658865,489.2699890136719,157.0570068359375,72.69942714285969,260.9830939470925,199.87046676570856,492.57000732421875,97922000,40924000,20142500,33829100,4634100
2020-10-01,161.06300354003906,74.04100799560547,265.6153564453125,204.4215087890625,527.510009765625,161.1999969482422,74.39780739351073,267.3088689312499,205.89361953473573,529.5499877929688,158.60000610351562,73.48864851059548,263.7923034028258,203.3246416710811,503.6000061035156,160.39999389648438,73.8300187453481,264.34022864354114,205.41253720787606,506.0299987792969,99438000,32884000,20009800,27158400,8153700
2020-10-02,156.25,72.4336929321289,258.9508361816406,198.38877868652344,503.05999755859375,159.7899932861328,73.59961978967594,264.1410017241519,203.00717304053887,526.3699951171875,156.14999389648438,72.02315723124129,258.1937185296195,197.76336270649114,502.70001220703125,157.68150329589844,72.63423408285196,260.21599242517016,200.13029476792047,516.4299926757812,112262000,31222000,16367600,33154800,6071200
2020-10-05,159.9600067138672,73.7887191772461,263.6429138183594,202.4202423095703,520.6500244140625,160.12649536132812,73.88177252003113,263.86207786221894,202.4491060800491,520.989990234375,157.04249572753906,72.65712826562542,259.8474145508197,199.14887306776157,501.70001220703125,157.29200744628906,72.78451757055439,261.20225511325583,199.37979791306213,506.79998779296875,75506000,21602000,12822300,21331600,4088100
2020-10-06,154.9980010986328,72.2057876586914,257.6756896972656,198.11935424804688,505.8699951171875,159.10000610351562,73.87281305634009,264.6789362695211,202.22778730612757,521.8200073242188,154.5,71.90671854148451,257.25727460354693,197.0705981567693,504.1600036621094,158.25,73.42396260503759,260.78381187422036,200.91925729376106,518.719970703125,101738000,26096000,18696900,28554300,4199000
2020-10-07,159.7845001220703,72.60986328125,257.1377258300781,201.8910369873047,534.6599731445312,160.0,73.09902552050082,259.18988411867497,202.16044195043736,536.489990234375,156.6195068359375,71.32052571219367,253.85029605941756,198.8987039425737,515.8200073242188,156.75,72.61832198688667,258.22357421373806,199.2258364433106,518.0,86188000,36108000,23133400,25681100,7988700
2020-10-08,159.52749633789062,73.81858825683594,262.7563171386719,202.61268615722656,531.7899780273438,161.6645050048828,74.04748964950815,263.6130299662554,203.19960733277122,535.0,158.74949645996094,72.92386369290908,258.16384387935335,200.43819877120225,524.1500244140625,161.24949645996094,72.92386369290908,258.7615667644889,202.54532756720232,533.47998046875,63482000,26076000,16312800,19925800,5386500
2020-10-09,164.33250427246094,75.16314697265625,263.44366455078125,207.64480590820312,539.4400024414062,164.44949340820312,75.23281359404584,263.74251075933546,207.6929170897727,544.280029296875,159.89149475097656,73.99622536956137,261.1723421614329,203.23808887920933,535.0,160.5,74.28783048431298,263.51337506514693,203.23808887920933,537.8300170898438,98158000,32966000,14107800,26458000,4781300
2020-10-12,172.14649963378906,77.85726165771484,274.7006530761719,213.0232696533203,539.8099975585938,174.81199645996094,79.04308997579452,279.1137877313297,215.39020139678786,551.8099975585938,166.9774932861328,76.10115418697416,266.8506349889479,208.6069369769455,538.239990234375,167.4969940185547,76.53408949683731,269.1717853652261,210.51201907002442,548.8099975585938,167284000,55344000,31019300,40461400,5391100
2020-10-13,172.18150329589844,77.98067474365234,275.0892028808594,214.42807006835938,554.0900268554688,174.61900329589844,78.88087376061287,278.0379305071263,216.6891634545465,557.6500244140625,171.21099853515625,77.56068564132751,272.3496676168902,212.09000172844344,537.2000122070312,173.39950561523438,78.4753115330063,276.5236951952058,214.29336756970173,540.5599975585938,114894000,39072000,18063300,28950800,5602500
2020-10-14,168.1855010986328,77.80004119873047,270.78564453125,212.5037078857422,541.4500122070312,173.24400329589844,78.81568566560401,277.689266349897,215.73658204233402,572.489990234375,167.0,76.92721520969711,270.466854938106,210.8391669742481,541.0,172.35000610351562,78.35539239500633,276.5635615001033,214.5627398694277,562.6099853515625,116254000,33174000,15577800,23421700,9499000
2020-10-15,166.9324951171875,77.4034423828125,265.7050476074219,211.34912109375,541.9400024414062,167.79400634765625,78.19615368912379,268.0162265730407,212.0226335098149,551.219970703125,164.0,76.68985869767641,262.66666597865816,207.83721080471156,535.0999755859375,164.60049438476562,76.8575521545092,266.5817037944807,208.88598158273,545.52001953125,104468000,31210000,15416100,22733100,5113100
2020-10-16,163.635498046875,78.01203155517578,264.91802978515625,211.34912109375,530.7899780273438,169.98300170898438,78.51014601215543,270.33733098658496,213.87960450564168,554.3300170898438,158.0,77.51242125898598,264.29042230609616,211.02198858901411,530.030029296875,168.1614990234375,77.71992528911265,266.3625241544675,211.82057244426065,549.5,129488000,34194000,16622700,26057900,6347400
2020-10-19,160.36050415039062,76.13350677490234,260.4052429199219,206.11492919921875,530.719970703125,166.4499969482422,78.8196694818718,267.528027697902,213.88922196295366,541.7999877929688,159.63699340820312,75.78368541921667,258.89103818548114,205.63384683523614,525.3800048828125,164.98049926757812,78.42157124529685,264.51953117501324,212.08034757630915,537.0700073242188,104472000,29734000,13587000,27625800,7567500
2020-10-20,160.85049438476562,77.18498992919922,266.54180908203125,206.52867126464844,525.4199829101562,163.3000030517578,78.31757567925243,268.673679993458,209.14576073086545,533.780029296875,159.60049438476562,75.66326575661667,261.8796259243258,205.02769650520895,522.260009765625,161.11399841308594,75.79314561217218,262.0589336454426,207.6351696086239,528.1400146484375,90194000,41670000,18763200,22753500,10047200
2020-10-21,159.2469940185547,78.92217254638672,277.6693420410156,206.67298889160156,489.04998779296875,161.69400024414062,80.37274164690493,281.9728797666005,208.71277344039027,506.8500061035156,158.0,77.98415993197221,275.31830688957376,205.05654449557616,488.25,160.625,78.11901324505759,278.4961702128668,205.05654449557616,501.0299987792969,91854000,60322000,28998600,22724900,17405700
2020-10-22,158.82000732421875,79.95075988769531,277.0616455078125,206.7595672607422,485.2300109863281,159.9375,80.28714906559912,281.3751852785994,207.88529817327458,495.1400146484375,156.0970001220703,78.49870246258452,273.9933794254177,203.6902595860285,482.0,159.49349975585938,78.87291283355273,278.80498610953504,205.83588270915598,494.69000244140625,84240000,30512000,16720000,22351500,6997900
2020-10-23,160.22000122070312,81.260498046875,283.7062683105469,208.0488739013672,488.2799987792969,160.26649475097656,81.31722603857406,284.15453763914826,208.09698507380116,490.05999755859375,157.0,80.21200591278787,275.76659614188816,205.09503583671875,481.3500061035156,159.5500030517578,80.36826415682147,277.73904199062736,206.89427917029462,488.1099853515625,69334000,30548000,17535200,18879600,4927900
2020-10-26,160.3520050048828,78.83758544921875,276.05548095703125,202.13157653808594,488.239990234375,164.1490020751953,81.09130647352727,284.1446069376227,208.15472270981957,496.82000732421875,157.6649932861328,78.01601282132575,273.2163505659209,200.2264944052897,478.8999938964844,159.93699645996094,80.36577887493387,282.0824767449961,205.75894182990785,487.0299987792969,118024000,35826000,21322900,37111600,6186100
2020-10-27,164.31649780273438,79.56360626220703,282.2120056152344,205.181640625,488.92999267578125,164.58299255371094,79.71886221274569,283.42736436761714,206.54791285941357,490.489990234375,160.56500244140625,78.4743164811939,275.2585556514116,202.37212121151256,482.92999267578125,161.2469940185547,79.06847592412686,277.6992448316601,203.58444355660558,490.010009765625,85820000,25902000,16287200,36700300,3627200
2020-10-28,158.13900756835938,75.1805648803711,266.6514587402344,195.01153564453125,486.239990234375,163.2010040283203,77.32082977436303,277.72913935604555,200.93847375946157,494.0,158.12350463867188,75.06511950680083,266.24301524972054,194.4534930345157,483.2799987792969,162.46499633789062,77.13173899969712,277.72913935604555,199.8127428147585,486.3599853515625,111766000,45174000,23121800,51195600,5992700
2020-10-29,160.55050659179688,77.47360229492188,279.7613220214844,196.97438049316406,504.2099914550781,162.8625030517578,79.05901715361654,282.5208005784098,199.51449499676707,513.9000244140625,158.1999969482422,75.46669489176469,272.7381621044478,195.6754521309309,479.3399963378906,160.06350708007812,75.49008161554319,275.49761025992603,196.348979241108,488.5,131930000,55406000,32368100,31432600,11120700
2020-10-30,151.8074951171875,80.4209976196289,262.1087646484375,194.80950927734375,475.739990234375,158.35000610351562,83.66598875896581,275.6470769472522,196.56064158838936,505.8800048828125,150.9499969482422,79.69745953197871,258.11404470055317,192.06733371002053,472.2099914550781,157.8874969482422,82.9752907916767,273.45543651587155,195.80053785215156,502.010009765625,167728000,99878000,47247800,36953700,7807900
2020-11-02,150.2239990234375,80.82955932617188,260.3653869628906,194.6748046875,484.1199951171875,153.98550415039062,82.51748852460163,269.4407349118749,197.51318789577627,486.29998779296875,147.50599670410156,80.32795206574907,256.36069590919567,192.54841403121264,475.0,153.08700561523438,80.79074343910868,263.5930779030907,196.56063946362534,478.8699951171875,145148000,44228000,27165700,30842200,4408200
2020-11-03,152.42050170898438,81.8914794921875,264.2904357910156,198.6196746826172,487.2200012207031,153.7449951171875,82.55530560123552,269.0223605093348,200.24573556056401,495.30999755859375,149.0489959716797,80.22196347188766,259.8872723410963,195.43491151052956,478.760009765625,150.92649841308594,81.15002919883526,262.15859498983156,196.17578252504643,484.92999267578125,97958000,31432000,17961900,27512000,3690200
2020-11-04,162.05799865722656,86.87714385986328,286.2864074707031,208.2028350830078,496.95001220703125,162.24249267578125,88.0803907719347,287.8404686062195,210.05982073319336,507.7300109863281,156.9864959716797,84.74483658674652,277.55973309322957,204.38303975159317,493.9800109863281,157.99949645996094,84.87322058577031,279.9306810926945,205.9225092642402,495.3599853515625,136780000,71342000,35364400,42311800,5137300
2020-11-05,166.10000610351562,87.70568084716797,293.5586242675781,214.841796875,513.760009765625,168.33999633789062,89.16470868146271,296.24836191079106,215.64039551423602,518.72998046875,164.44400024414062,86.63728722934314,287.850448533581,212.78276454929107,503.45001220703125,165.99850463867188,88.10128853896713,290.7892044311462,213.6390907342478,506.55999755859375,115786000,39758000,23823600,36080100,5372800
2020-11-06,165.56849670410156,87.56784057617188,292.29345703125,215.2555389404297,514.72998046875,166.10000610351562,88.0042535306438,293.47893102031964,215.8713239073018,515.2100219726562,161.60000610351562,86.42082052718563,286.96380991759634,209.78081814919844,502.510009765625,165.23199462890625,87.15033442042348,292.8314106199197,213.85077168522082,515.0,92946000,28622000,13891000,25231900,4236300
2020-11-09,157.18699645996094,87.65193939208984,277.70916748046875,210.1271514892578,470.5,164.4499969482422,90.4122410562724,291.4666129589929,219.4890100539561,495.8500061035156,155.60549926757812,87.4593633847204,277.47009049650956,209.63645277001197,467.260009765625,161.55149841308594,89.37172165047352,288.76693401029513,215.9482509504058,485.5400085449219,143808000,53440000,25117700,44395000,10419700
2020-11-10,151.75100708007812,86.47257995605469,271.3932800292969,203.0263671875,480.239990234375,155.6999969482422,87.55042699948584,272.95731280412,208.30865665308457,484.6000061035156,150.9739990234375,85.39771699789287,262.9953670813419,201.78518118969018,463.4100036621094,154.75100708007812,86.07697225473657,272.06074376935914,206.38432726137017,470.95001220703125,131820000,43022000,29067700,44045100,8306100
2020-11-11,156.8695068359375,86.9458236694336,275.4278869628906,208.3567657470703,490.760009765625,156.95750427246094,87.72558872689356,277.3405635215419,209.79038173346626,491.67999267578125,152.5,86.73831204017266,271.4431086640138,204.17134348922855,478.260009765625,153.08900451660156,87.00403991084542,272.4293315645231,204.35415712865384,483.0,87338000,31838000,14957000,29440800,5460500
2020-11-12,155.51400756835938,86.72636413574219,274.0331726074219,207.28878784179688,486.7699890136719,158.79400634765625,87.82909374585917,278.6854143486985,210.81993091272767,496.5199890136719,154.30250549316406,86.4850176966425,273.38565225580123,206.3458704441471,480.42999267578125,157.99749755859375,86.68555885766379,276.1251871600333,208.9918236566661,491.0,87240000,26474000,12899500,21593900,5063700
2020-11-13,156.4405059814453,88.19136047363281,275.8961486816406,208.31832885742188,482.8399963378906,157.08599853515625,88.43370160863206,276.70306399851194,209.19390248891432,488.94000244140625,154.26950073242188,86.38599646743025,272.0607928067807,206.0572500249238,477.79998779296875,156.10000610351562,86.98413472311488,276.66320769603215,208.17400998694382,486.7699890136719,75124000,29744000,10391200,18621100,3002700
2020-11-16,156.55299377441406,88.2794418334961,277.8984375,209.0110321044922,479.1000061035156,157.13499450683594,89.29011281284569,278.34673723121807,209.50174549395592,485.5799865722656,153.63450622558594,87.64746115461156,273.5849282524835,206.40357400864679,477.29998779296875,154.66000366210938,87.78729554543153,274.00331296027025,206.7403228422433,480.0,76174000,25468000,12970400,24953300,3953600
2020-11-17,156.7830047607422,87.66388702392578,273.9535217285156,206.3458709716797,480.6300048828125,159.46249389648438,88.43420627207988,276.62331602574073,209.44402814330667,487.510009765625,156.76300048828125,87.55590565351672,272.25003743308173,205.9802436469447,478.8500061035156,159.177001953125,87.97240956400461,276.62331602574073,207.92382066792086,480.1199951171875,68894000,21314000,15040300,24154100,3698100
2020-11-18,155.2729949951172,86.61788177490234,270.9350280761719,203.62542724609375,481.7900085449219,157.0,87.83008859204216,276.33441581608946,207.57097985417323,488.6099853515625,155.2550048828125,86.51487388443644,270.80551792278453,203.48071586619795,477.7200012207031,156.6999969482422,87.41407824980085,273.47531197211975,206.10465658000786,481.95001220703125,58336000,20108000,12152900,28372800,3629200
2020-11-19,155.8509979248047,87.51011657714844,271.9013671875,204.9181365966797,484.6700134277344,156.25,87.75494824854572,272.42934913008634,205.50659431946275,487.79998779296875,154.04600524902344,86.0894110233465,268.1656372914324,202.51606857025564,480.4700012207031,155.2655029296875,86.24914690819902,269.9886601040764,203.91487189418262,482.0,60206000,20106000,12963700,24792700,2254700
2020-11-20,154.97000122070312,86.40589904785156,268.6737060546875,202.95980834960938,488.239990234375,156.64450073242188,87.99728973201321,271.96113619982054,205.75738526463866,494.760009765625,154.90249633789062,86.33722711990116,268.38480109723474,202.5835822855895,481.57000732421875,155.8509979248047,87.68080204637623,271.5228081269431,204.70588353698125,485.2200012207031,67488000,27694000,18114700,22843100,4253400
2020-11-23,154.91949462890625,85.96699523925781,267.40850830078125,202.68972778320312,476.6199951171875,156.9875030517578,86.88411171935121,269.9189381414374,204.79273154665992,491.1499938964844,153.2729949951172,85.10213442110361,263.52335545386865,200.8085971874717,475.8399963378906,155.8350067138672,86.59698652310462,269.85916889775,203.50005869830167,490.4599914550781,94178000,22530000,20990800,25683500,5416600
2020-11-24,155.9029998779297,87.77535247802734,275.8662414550781,206.3072509765625,482.8800048828125,156.71249389648438,87.90373648667953,276.76281057799,206.68347702038218,484.04998779296875,154.31300354003906,85.6271223299394,266.85066144868136,201.48383260969243,475.8900146484375,155.02499389648438,85.96401265971706,267.4682972799885,202.18804756968217,478.8399963378906,72042000,27984000,16930400,33979700,3550500
2020-11-25,159.2534942626953,87.78678894042969,274.541259765625,206.31690979003906,485.0,159.89999389648438,88.0978019884147,279.113789224855,207.68675895454567,486.8999938964844,157.01300048828125,87.00204288307494,271.61244527778683,204.95671688381378,478.9200134277344,157.093505859375,87.96991913308844,277.0815741772722,207.51312294435323,485.1300048828125,75808000,19600000,12467000,21012900,3598600
2020-11-27,159.76699829101562,88.92584228515625,276.7528381347656,207.62889099121094,491.3599853515625,160.8094940185547,89.4229696021695,278.0678223921596,208.63217039041172,493.25,159.50250244140625,87.8071900272256,273.77422580752574,206.48091490938825,481.8500061035156,160.56300354003906,87.8071900272256,276.3344533992439,207.26232115526653,486.5799865722656,47858000,14790000,7808400,14512200,2805800
2020-11-30,158.40199279785156,87.30260467529297,275.916015625,206.50987243652344,490.70001220703125,161.41949462890625,88.59343026716245,276.6432486171017,207.17549190767758,492.54998779296875,156.27749633789062,86.9761624762009,269.9787044064691,203.39393309923483,481.2699890136719,160.4239959716797,88.36004900015244,274.9795902823005,206.53881177353418,490.0799865722656,81278000,32418000,16693300,33064800,3530900
2020-12-01,161.00399780273438,89.34086608886719,285.45953369140625,208.57431030273438,504.5799865722656,162.44749450683594,90.65259560668585,288.19906868038885,209.64511000927192,509.4700012207031,157.85899353027344,87.73205682491009,277.8984207699877,205.81531378894712,491.9800109863281,159.4250030517578,87.91269649674737,278.09767183885526,206.93433591405113,492.3399963378906,90740000,37350000,20738900,30904500,5052700
2020-12-02,160.17649841308594,90.81432342529297,286.4258728027344,207.76394653320312,503.3800048828125,161.60000610351562,91.20097889509564,290.6696717102576,207.86042080174042,506.79998779296875,158.66299438476562,88.83379426000015,279.7613282091371,205.2847168067867,493.5,161.08250427246094,89.34086858797023,284.27408872574154,207.29126088912773,501.6199951171875,62586000,29424000,17361600,23724500,3028400
2020-12-03,159.3365020751953,90.65857696533203,280.7774963378906,206.67385864257812,497.5199890136719,161.4320068359375,91.75284037996127,285.559218976801,208.73828134614044,508.7699890136719,159.0655059814453,90.41772405468525,280.0004656490314,206.10468402437849,496.0400085449219,160.2729949951172,90.59388381278755,285.16074715713364,207.03078693135419,502.989990234375,57840000,24728000,12921700,25120900,2826100
2020-12-04,158.12899780273438,90.75411224365234,278.6356201171875,206.7895965576172,498.30999755859375,159.91050720214844,91.03974159674597,282.38129084898503,207.77357804384908,504.5,157.93800354003906,90.24802504868616,278.23711798701305,205.65126214807344,493.6400146484375,159.91050720214844,90.57795250226489,279.23331250956085,206.65454142969554,497.5,58272000,20544000,10880300,24666000,3666200
2020-12-07,157.89999389648438,90.41921997070312,284.49322509765625,206.72207641601562,515.780029296875,159.03799438476562,91.02930221623122,287.39215487497097,207.92793111579616,517.760009765625,157.08450317382812,89.72304723642253,277.1413348846764,205.4679993041687,497.7699890136719,157.82400512695312,90.34556696833064,278.12755775684974,206.7992528831903,500.010009765625,55026000,22288000,13007700,24620000,4289300
2020-12-08,158.864501953125,90.13556671142578,282.321533203125,208.3813018798828,512.6599731445312,159.2064971923828,90.36646506277663,285.34000151433867,209.2881068310042,521.489990234375,156.00100708007812,89.13784194345742,280.4785671804424,205.37149371863205,505.54998779296875,157.94500732421875,89.99573991211881,284.9216168224966,206.41335378673512,517.9000244140625,65726000,19936000,10747700,23284100,4229000
2020-12-09,155.2100067138672,88.47003173828125,276.8623962402344,204.32005310058594,493.6000061035156,158.72149658203125,90.98352007834363,286.5354365821965,207.6289118142423,514.5,154.39999389648438,87.680805678261,270.7158626337903,203.75089313198336,491.2900085449219,158.39450073242188,90.08729974843936,282.580543095095,207.56139159554937,510.5299987792969,82016000,31728000,25189700,32440600,4178800
2020-12-10,155.07449340820312,87.96195983886719,276.0654296875,203.0852508544922,501.0899963378906,157.10499572753906,88.32721036727966,277.669318726723,205.5548391872999,503.7699890136719,153.8000030517578,86.26407601856937,270.82543660979496,202.9308979037148,492.9100036621094,154.44949340820312,87.71065884956633,274.49145567025687,204.29110568261373,494.55999755859375,60604000,28688000,20065100,26733300,3018200
2020-12-11,155.8209991455078,88.3177490234375,272.509033203125,205.7284393310547,503.2200012207031,155.93350219726562,88.44265538378855,275.4279066204742,205.78633271742834,503.3399963378906,153.64100646972656,87.22000055360947,269.22160303250246,201.7250078879869,494.8500061035156,154.83299255371094,87.58127226905886,273.4853149005486,202.6318129157423,495.0,61294000,18628000,14391400,30979400,3210900
2020-12-14,157.84849548339844,87.19611358642578,273.1465759277344,206.63526916503906,522.4199829101562,159.52349853515625,89.06418124012458,276.16504408580306,208.57429304394526,524.1599731445312,156.3000030517578,87.04035649242475,270.52657949454215,205.36189419014732,501.17999267578125,157.14999389648438,88.1147258436405,272.3296891307992,205.57412580594706,505.44000244140625,83116000,33050000,16376900,28798400,5770400
2020-12-15,158.25599670410156,87.63501739501953,274.50140380859375,206.56777954101562,519.780029296875,159.4250030517578,87.78031880201101,275.02938571887836,207.8122153634736,524.7000122070312,156.52450561523438,86.66913813726711,266.4521649949526,204.7445274588648,513.5599975585938,159.05050659179688,87.57430303202288,273.78414249637257,207.57104437525308,518.5,66390000,21352000,23979500,27000600,3394900
2020-12-16,162.04800415039062,87.44143676757812,274.6209716796875,211.53587341308594,524.8300170898438,162.35000610351562,88.03460149943163,276.80260982812024,212.33656277483357,527.3800048828125,158.1840057373047,87.03687684088737,271.4729931766599,207.13691741304723,517.6900024414062,158.80050659179688,88.03460149943163,273.71443096888197,207.16585675094953,520.1099853515625,88552000,24676000,15885000,35023300,3682400
2020-12-17,161.8040008544922,86.61141204833984,273.4355163574219,211.6709442138672,532.9000244140625,163.17550659179688,87.91518395961303,279.3728279130028,213.08903075556057,535.489990234375,161.0500030517578,86.14564417431515,272.5688014814225,210.22391833213177,526.4400024414062,162.5,87.77684541122197,276.01565683275226,212.1050490344061,529.0,69486000,34880000,16377800,32515800,3193400
